code,name,date,size,value,profitability,investment,momentum,market
000063.SZ,中兴通讯,20030501,0.0110,0.3968,5.7871,29.0586,1.2826,1.0169
000063.SZ,中兴通讯,20030601,0.0122,0.3566,5.7871,29.0586,1.4703,1.1981
000063.SZ,中兴通讯,20030701,0.0117,0.3725,5.7871,29.0586,1.6340,1.1905
000063.SZ,中兴通讯,20030801,0.0133,0.3269,5.7871,29.0586,1.4378,0.9713
000063.SZ,中兴通讯,20030901,0.0129,0.3456,5.7871,29.0586,1.3652,0.8961
000063.SZ,中兴通讯,20031001,0.0122,0.3652,5.7871,29.0586,1.2660,0.8378
000063.SZ,中兴通讯,20031101,0.0121,0.3769,5.7871,29.0586,1.1231,0.8013
000063.SZ,中兴通讯,20031201,0.0118,0.3871,5.7871,29.0586,0.9355,0.8088
000063.SZ,中兴通讯,20040101,0.0123,0.3714,5.7871,29.0586,1.0798,1.0129
000063.SZ,中兴通讯,20040201,0.0179,0.2562,5.7871,29.0586,1.2931,1.1501
000063.SZ,中兴通讯,20040301,0.0175,0.2610,5.7871,29.0586,1.3435,1.3643
000063.SZ,中兴通讯,20040401,0.0190,0.2404,6.6138,31.6838,1.5708,1.5765
000063.SZ,中兴通讯,20040501,0.0165,0.3134,6.6138,31.6838,1.4321,1.3582
000063.SZ,中兴通讯,20040601,0.0174,0.2976,6.6138,31.6838,1.4935,1.2242
000063.SZ,中兴通讯,20040701,0.0170,0.3047,6.6138,31.6838,1.3223,0.8796
000063.SZ,中兴通讯,20040801,0.0179,0.2887,6.6138,31.6838,1.0713,0.7849
000063.SZ,中兴通讯,20040901,0.0182,0.2802,6.6138,31.6838,1.0932,0.6812
000063.SZ,中兴通讯,20041001,0.0221,0.2303,6.6138,31.6838,1.1338,0.6802
000063.SZ,中兴通讯,20041101,0.0205,0.2582,6.6138,31.6838,1.2737,0.7069
000063.SZ,中兴通讯,20041201,0.0223,0.2372,6.6138,31.6838,1.3066,0.7712
000063.SZ,中兴通讯,20050101,0.0257,0.2057,6.6138,31.6838,1.3119,0.8415
000063.SZ,中兴通讯,20050201,0.0267,0.1983,6.6138,31.6838,1.2230,0.7665
000063.SZ,中兴通讯,20050301,0.0295,0.1794,6.6138,31.6838,1.3580,0.9496
000063.SZ,中兴通讯,20050401,0.0299,0.1771,6.3024,4.5564,1.1201,0.7297
000063.SZ,中兴通讯,20050501,0.0246,0.3828,6.3024,4.5564,0.9877,0.7905
000063.SZ,中兴通讯,20050601,0.0220,0.4263,6.3024,4.5564,0.8734,0.6437
000063.SZ,中兴通讯,20050701,0.0220,0.4281,6.3024,4.5564,0.8633,0.7405
000063.SZ,中兴通讯,20050801,0.0240,0.3920,6.3024,4.5564,0.9024,0.8353
000063.SZ,中兴通讯,20050901,0.0247,0.3898,6.3024,4.5564,0.8250,0.8178
000063.SZ,中兴通讯,20051001,0.0267,0.3600,6.3024,4.5564,0.9438,0.9624
000063.SZ,中兴通讯,20051101,0.0264,0.3701,6.3024,4.5564,1.0198,0.8984
000063.SZ,中兴通讯,20051201,0.0271,0.3604,6.3024,4.5564,1.1596,1.0643
000063.SZ,中兴通讯,20060101,0.0283,0.3451,6.3024,4.5564,1.2189,1.1330
000063.SZ,中兴通讯,20060201,0.0307,0.3181,6.3024,4.5564,1.2954,1.3131
000063.SZ,中兴通讯,20060301,0.0278,0.3516,6.3024,4.5564,1.1338,1.2361
000063.SZ,中兴通讯,20060401,0.0306,0.3189,3.8015,18.2815,1.0967,1.2471
000063.SZ,中兴通讯,20060501,0.0258,0.3939,3.8015,18.2815,0.9407,1.6588
000063.SZ,中兴通讯,20060601,0.0253,0.4018,3.8015,18.2815,0.9342,2.1388
000063.SZ,中兴通讯,20060701,0.0289,0.3516,3.8015,18.2815,1.0298,1.9975
000063.SZ,中兴通讯,20060801,0.0241,0.4217,3.8015,18.2815,0.8006,1.5708
000063.SZ,中兴通讯,20060901,0.0266,0.3856,3.8015,18.2815,0.9850,1.5270
000063.SZ,中兴通讯,20061001,0.0307,0.3339,3.8015,18.2815,1.0534,1.6954
000063.SZ,中兴通讯,20061101,0.0332,0.3109,3.8015,18.2815,1.3623,1.5524
000063.SZ,中兴通讯,20061201,0.0383,0.2697,3.8015,18.2815,1.5277,1.5368
000063.SZ,中兴通讯,20070101,0.0368,0.2802,3.8015,18.2815,1.3788,2.2868
000063.SZ,中兴通讯,20070201,0.0407,0.2535,3.8015,18.2815,1.6768,2.6383
000063.SZ,中兴通讯,20070301,0.0450,0.2294,3.8015,18.2815,1.6568,2.8497
000063.SZ,中兴通讯,20070401,0.0422,0.2443,4.4706,52.0700,1.3725,3.0735
000063.SZ,中兴通讯,20070501,0.0465,0.2317,4.4706,52.0700,1.3578,3.8199
000063.SZ,中兴通讯,20070601,0.0485,0.2223,4.4706,52.0700,1.3552,3.5364
000063.SZ,中兴通讯,20070701,0.0509,0.2118,4.4706,52.0700,1.3913,1.9542
000063.SZ,中兴通讯,20070801,0.0517,0.2055,4.4706,52.0700,1.3413,2.3971
000063.SZ,中兴通讯,20070901,0.0551,0.1929,4.4706,52.0700,1.2449,2.7987
000063.SZ,中兴通讯,20071001,0.0533,0.1996,4.4706,52.0700,1.2650,2.6610
000063.SZ,中兴通讯,20071101,0.0503,0.2272,4.4706,52.0700,1.1810,2.2046
000063.SZ,中兴通讯,20071201,0.0469,0.2433,4.4706,52.0700,0.9230,1.3459
000063.SZ,中兴通讯,20080101,0.0605,0.1886,4.4706,52.0700,1.1736,1.7563
000063.SZ,中兴通讯,20080201,0.0680,0.1678,4.4706,52.0700,1.2492,0.9658
000063.SZ,中兴通讯,20080301,0.0687,0.1662,4.4706,52.0700,1.1782,0.7117
000063.SZ,中兴通讯,20080401,0.0529,0.2297,4.2469,29.6622,1.0632,0.4200
000063.SZ,中兴通讯,20080501,0.0615,0.2083,4.2469,29.6622,1.1320,0.4225
000063.SZ,中兴通讯,20080601,0.0675,0.1898,4.2469,29.6622,1.4187,0.5265
000063.SZ,中兴通讯,20080701,0.0593,0.2161,4.2469,29.6622,0.9833,0.3016
000063.SZ,中兴通讯,20080801,0.0604,0.2120,4.2469,29.6622,0.8720,0.4357
000063.SZ,中兴通讯,20080901,0.0382,0.3418,4.2469,29.6622,0.6250,0.3536
000063.SZ,中兴通讯,20081001,0.0384,0.3401,4.2469,29.6622,0.7128,0.4791
000063.SZ,中兴通讯,20081101,0.0235,0.5663,4.2469,29.6622,0.3854,0.2573
000063.SZ,中兴通讯,20081201,0.0302,0.4405,4.2469,29.6622,0.4316,0.3377
000063.SZ,中兴通讯,20090101,0.0375,0.3554,4.2469,29.6622,0.6106,0.4911
000063.SZ,中兴通讯,20090201,0.0394,0.3380,4.2469,29.6622,0.6573,0.5380
000063.SZ,中兴通讯,20090301,0.0399,0.3337,4.2469,29.6622,0.9586,0.7676
000063.SZ,中兴通讯,20090401,0.0481,0.2964,4.5226,34.3578,1.1834,1.0644
000063.SZ,中兴通讯,20090501,0.0535,0.2686,4.5226,34.3578,2.2522,1.9238
000063.SZ,中兴通讯,20090601,0.0481,0.2993,4.5226,34.3578,1.6680,1.8803
000063.SZ,中兴通讯,20090701,0.0506,0.2763,4.5226,34.3578,1.3545,2.4732
000063.SZ,中兴通讯,20090801,0.0629,0.2222,4.5226,34.3578,1.5429,2.5622
000063.SZ,中兴通讯,20090901,0.0628,0.2350,4.5226,34.3578,1.4894,1.5353
000063.SZ,中兴通讯,20091001,0.0714,0.2067,4.5226,34.3578,1.4164,1.3148
000063.SZ,中兴通讯,20091101,0.0701,0.2192,4.5226,34.3578,1.2819,1.4085
000063.SZ,中兴通讯,20091201,0.0722,0.2129,4.5226,34.3578,1.4502,1.4060
000063.SZ,中兴通讯,20100101,0.0831,0.1848,4.5226,34.3578,1.5968,1.1949
000063.SZ,中兴通讯,20100201,0.0796,0.1931,4.5226,34.3578,1.2718,0.7893
000063.SZ,中兴通讯,20100301,0.0879,0.1861,4.5226,34.3578,1.3983,1.2879
000063.SZ,中兴通讯,20100401,0.0808,0.2023,4.5595,23.1336,1.1130,1.2324
000063.SZ,中兴通讯,20100501,0.0704,0.2873,4.5595,23.1336,0.9973,0.9265
000063.SZ,中兴通讯,20100601,0.0646,0.3132,4.5595,23.1336,0.8921,0.6858
000063.SZ,中兴通讯,20100701,0.0551,0.3566,4.5595,23.1336,0.6494,0.5588
000063.SZ,中兴通讯,20100801,0.0664,0.2961,4.5595,23.1336,0.7933,0.7949
000063.SZ,中兴通讯,20100901,0.0717,0.2914,4.5595,23.1336,0.8154,0.7773
000063.SZ,中兴通讯,20101001,0.0753,0.2775,4.5595,23.1336,0.8787,0.7543
000063.SZ,中兴通讯,20101101,0.0806,0.2660,4.5595,23.1336,1.1246,1.0714
000063.SZ,中兴通讯,20101201,0.0747,0.2868,4.5595,23.1336,1.1484,1.1672
000063.SZ,中兴通讯,20110101,0.0780,0.2748,4.5595,23.1336,1.4196,1.3229
000063.SZ,中兴通讯,20110201,0.0746,0.3095,4.5595,23.1336,1.1599,1.1072
000063.SZ,中兴通讯,20110301,0.0908,0.2545,4.5595,23.1336,1.3005,1.2019
000063.SZ,中兴通讯,20110401,0.0860,0.2686,2.3671,25.2111,1.2170,1.1978
000063.SZ,中兴通讯,20110501,0.0791,0.2937,2.3671,25.2111,0.9974,0.9595
000063.SZ,中兴通讯,20110601,0.0749,0.3103,2.3671,25.2111,0.9779,0.9510
000063.SZ,中兴通讯,20110701,0.0811,0.2864,2.3671,25.2111,1.0355,0.9698
000063.SZ,中兴通讯,20110801,0.0751,0.3092,2.3671,25.2111,0.9934,0.9422
000063.SZ,中兴通讯,20110901,0.0664,0.3474,2.3671,25.2111,0.6999,0.8086
000063.SZ,中兴通讯,20111001,0.0630,0.3662,2.3671,25.2111,0.7639,0.6858
000063.SZ,中兴通讯,20111101,0.0621,0.3755,2.3671,25.2111,0.7829,0.7442
000063.SZ,中兴通讯,20111201,0.0605,0.3853,2.3671,25.2111,0.8103,0.7503
000063.SZ,中兴通讯,20120101,0.0578,0.4032,2.3671,25.2111,0.7248,0.6697
000063.SZ,中兴通讯,20120201,0.0508,0.4589,2.3671,25.2111,0.6847,0.7382
000063.SZ,中兴通讯,20120301,0.0588,0.3961,2.3671,25.2111,0.9199,0.9007
000063.SZ,中兴通讯,20120401,0.0578,0.4193,-2.4478,1.9723,0.8695,0.9251
000063.SZ,中兴通讯,20120501,0.0582,0.4179,-2.4478,1.9723,0.9443,0.9468
000063.SZ,中兴通讯,20120601,0.0526,0.4627,-2.4478,1.9723,0.8791,1.0310
000063.SZ,中兴通讯,20120701,0.0481,0.5061,-2.4478,1.9723,0.8259,1.0224
000063.SZ,中兴通讯,20120801,0.0394,0.6005,-2.4478,1.9723,0.7846,0.8585
000063.SZ,中兴通讯,20120901,0.0339,0.7029,-2.4478,1.9723,0.5885,0.7423
000063.SZ,中兴通讯,20121001,0.0394,0.6047,-2.4478,1.9723,0.6911,0.8657
000063.SZ,中兴通讯,20121101,0.0291,0.7733,-2.4478,1.9723,0.5009,0.7721
000063.SZ,中兴通讯,20121201,0.0263,0.8562,-2.4478,1.9723,0.5164,0.7276
000063.SZ,中兴通讯,20130101,0.0334,0.6730,-2.4478,1.9723,0.7107,1.0345
000063.SZ,中兴通讯,20130201,0.0375,0.6002,-2.4478,1.9723,0.9541,1.2499
000063.SZ,中兴通讯,20130301,0.0341,0.6601,-2.4478,1.9723,0.9876,1.3150
000063.SZ,中兴通讯,20130401,0.0390,0.5507,1.3816,-6.8563,1.0033,1.1399
000063.SZ,中兴通讯,20130501,0.0420,0.5207,1.3816,-6.8563,1.3690,1.1014
000063.SZ,中兴通讯,20130601,0.0432,0.5062,1.3816,-6.8563,1.6294,1.3259
000063.SZ,中兴通讯,20130701,0.0439,0.4975,1.3816,-6.8563,1.3076,0.7663
000063.SZ,中兴通讯,20130801,0.0535,0.4069,1.3816,-6.8563,1.4133,0.7117
000063.SZ,中兴通讯,20130901,0.0579,0.3752,1.3816,-6.8563,1.6739,0.8070
000063.SZ,中兴通讯,20131001,0.0622,0.3490,1.3816,-6.8563,1.4823,0.9502
000063.SZ,中兴通讯,20131101,0.0523,0.4138,1.3816,-6.8563,1.3392,0.9699
000063.SZ,中兴通讯,20131201,0.0540,0.4004,1.3816,-6.8563,1.2907,0.9371
000063.SZ,中兴通讯,20140101,0.0474,0.4558,1.3816,-6.8563,1.0250,1.1248
000063.SZ,中兴通讯,20140201,0.0470,0.4601,1.3816,-6.8563,0.8623,1.0355
000063.SZ,中兴通讯,20140301,0.0463,0.4673,1.3816,-6.8563,0.8016,0.9626
000063.SZ,中兴通讯,20140401,0.0452,0.4989,2.6445,6.1298,0.7613,0.8831
000063.SZ,中兴通讯,20140501,0.0449,0.5193,2.6445,6.1298,0.8677,0.9051
000063.SZ,中兴通讯,20140601,0.0448,0.5209,2.6445,6.1298,0.8062,0.8565
000063.SZ,中兴通讯,20140701,0.0455,0.5130,2.6445,6.1298,1.0031,0.9418
000063.SZ,中兴通讯,20140801,0.0467,0.4976,2.6445,6.1298,1.0469,1.1559
000063.SZ,中兴通讯,20140901,0.0487,0.4854,2.6445,6.1298,1.0636,1.1407
000063.SZ,中兴通讯,20141001,0.0521,0.4537,2.6445,6.1298,1.2015,1.3010
000063.SZ,中兴通讯,20141101,0.0517,0.4682,2.6445,6.1298,1.1554,1.3740
000063.SZ,中兴通讯,20141201,0.0530,0.4567,2.6445,6.1298,1.1947,1.6335
000063.SZ,中兴通讯,20150101,0.0653,0.3707,2.6445,6.1298,1.3791,2.2206
000063.SZ,中兴通讯,20150201,0.0641,0.3874,2.6445,6.1298,1.3823,1.9634
000063.SZ,中兴通讯,20150301,0.0703,0.3535,2.6445,6.1298,1.4719,2.1247
000063.SZ,中兴通讯,20150401,0.0779,0.3192,3.2938,13.8208,1.4410,2.3615
000063.SZ,中兴通讯,20150501,0.1062,0.3111,3.2938,13.8208,2.0484,3.0161
000063.SZ,中兴通讯,20150601,0.1098,0.3011,3.2938,13.8208,1.9686,2.6777
000063.SZ,中兴通讯,20150701,0.0804,0.4112,3.2938,13.8208,1.3179,1.6761
000063.SZ,中兴通讯,20150801,0.0784,0.4128,3.2938,13.8208,1.2606,1.2690
000063.SZ,中兴通讯,20150901,0.0684,0.3805,3.2938,13.8208,0.9861,0.9464
000063.SZ,中兴通讯,20151001,0.0667,0.3902,3.2938,13.8208,0.8637,0.6989
000063.SZ,中兴通讯,20151101,0.0717,0.4792,3.2938,13.8208,0.6935,0.6119
000063.SZ,中兴通讯,20151201,0.0730,0.4708,3.2938,13.8208,0.6853,0.5936
000063.SZ,中兴通讯,20160101,0.0702,0.4933,3.2938,13.8208,0.9472,0.7165
000063.SZ,中兴通讯,20160201,0.0589,0.5887,3.2938,13.8208,0.7177,0.5913
000063.SZ,中兴通讯,20160301,0.0582,0.5954,3.2938,13.8208,0.8165,0.7179
000063.SZ,中兴通讯,20160401,0.0632,0.4697,-1.0725,13.4655,0.9654,0.9709
000063.SZ,中兴通讯,20160501,0.0607,0.4946,-1.0725,13.4655,0.7971,0.7774
000063.SZ,中兴通讯,20160601,0.0570,0.5267,-1.0725,13.4655,0.7880,0.7423
000063.SZ,中兴通讯,20160701,0.0590,0.5089,-1.0725,13.4655,0.7696,0.7071
000063.SZ,中兴通讯,20160801,0.0590,0.4910,-1.0725,13.4655,1.0325,1.1663
000063.SZ,中兴通讯,20160901,0.0614,0.4875,-1.0725,13.4655,1.0913,1.2675
000063.SZ,中兴通讯,20161001,0.0627,0.4775,-1.0725,13.4655,0.9983,1.0005
000063.SZ,中兴通讯,20161101,0.0637,0.4972,-1.0725,13.4655,1.0941,1.1026
000063.SZ,中兴通讯,20161201,0.0730,0.4343,-1.0725,13.4655,1.2432,1.2155
000063.SZ,中兴通讯,20170101,0.0678,0.4679,-1.0725,13.4655,1.1315,1.1078
000063.SZ,中兴通讯,20170201,0.0628,0.5058,-1.0725,13.4655,1.0407,1.1124
000063.SZ,中兴通讯,20170301,0.0659,0.4818,-1.0725,13.4655,1.0764,1.0982
000063.SZ,中兴通讯,20170401,0.0725,0.3639,3.7719,1.6389,1.1471,1.1381
000063.SZ,中兴通讯,20170501,0.0738,0.4956,3.7719,1.6389,1.1601,1.0320
000063.SZ,中兴通讯,20170601,0.0818,0.4472,3.7719,1.6389,1.1591,0.9257
000063.SZ,中兴通讯,20170701,0.0947,0.3866,3.7719,1.6389,1.4875,1.0535
000063.SZ,中兴通讯,20170801,0.0956,0.3829,3.7719,1.6389,1.5141,1.0659
000063.SZ,中兴通讯,20170901,0.0992,0.3843,3.7719,1.6389,1.5093,1.0645
000063.SZ,中兴通讯,20171001,0.1256,0.3035,3.7719,1.6389,1.6683,1.0701
000063.SZ,中兴通讯,20171101,0.1324,0.3031,3.7719,1.6389,1.8181,1.1381
000063.SZ,中兴通讯,20171201,0.1407,0.2852,3.7719,1.6389,1.6943,1.1147
000063.SZ,中兴通讯,20180101,0.1498,0.2679,3.7719,1.6389,1.5318,1.0641
000063.SZ,中兴通讯,20180201,0.1174,0.3417,3.7719,1.6389,1.3561,1.1135
000063.SZ,中兴通讯,20180301,0.1356,0.2335,3.7719,1.6389,1.3517,0.9445
000063.SZ,中兴通讯,20180401,0.1292,0.3170,-5.0853,-10.1495,1.0655,0.9029
000063.SZ,中兴通讯,20180601,0.1181,0.3350,-5.0853,-10.1495,0.9465,0.8809
000063.SZ,中兴通讯,20180701,0.0513,0.7719,-5.0853,-10.1495,0.3583,0.7583
000063.SZ,中兴通讯,20180801,0.0615,0.5262,-5.0853,-10.1495,0.4691,0.7028
000063.SZ,中兴通讯,20180901,0.0761,0.3897,-5.0853,-10.1495,0.5920,0.7334
000063.SZ,中兴通讯,20181001,0.0705,0.4207,-5.0853,-10.1495,0.6068,0.8138
000063.SZ,中兴通讯,20181101,0.0721,0.4220,-5.0853,-10.1495,0.5406,0.7408
000063.SZ,中兴通讯,20181201,0.0899,0.3385,-5.0853,-10.1495,0.6345,0.7279
000063.SZ,中兴通讯,20190101,0.0820,0.2770,-5.0853,-10.1495,1.5035,0.7904
000063.SZ,中兴通讯,20190201,0.0856,0.2655,-5.0853,-10.1495,1.3774,0.8271
000063.SZ,中兴通讯,20190301,0.1246,0.1823,-5.0853,-10.1495,1.5610,1.1554
000063.SZ,中兴通讯,20190401,0.1258,0.1820,4.2703,9.1622,1.5956,1.1853
000063.SZ,中兴通讯,20190501,0.1213,0.1955,4.2703,9.1622,1.8990,1.3568
000063.SZ,中兴通讯,20190601,0.1270,0.1868,4.2703,9.1622,1.4474,1.2330
000063.SZ,中兴通讯,20190701,0.1421,0.1669,4.2703,9.1622,1.6605,1.3928
000063.SZ,中兴通讯,20190801,0.1372,0.1729,4.2703,9.1622,1.6370,1.2630
000063.SZ,中兴通讯,20190901,0.1238,0.2014,4.2703,9.1622,0.9668,0.9677
000063.SZ,中兴通讯,20191001,0.1342,0.1859,4.2703,9.1622,1.0962,0.8968
000063.SZ,中兴通讯,20191101,0.1437,0.1932,4.2703,9.1622,1.0389,0.9143
000063.SZ,中兴通讯,20191201,0.1292,0.1672,4.2703,9.1622,1.0678,0.9836
000063.SZ,中兴通讯,20200101,0.1499,0.1443,4.2703,9.1622,1.0879,1.0421
000063.SZ,中兴通讯,20200201,0.1518,0.1425,4.2703,9.1622,1.1899,1.0279
000063.SZ,中兴通讯,20200301,0.2517,0.1315,4.2703,9.1622,1.7355,0.9962
000063.SZ,中兴通讯,20200401,0.1913,0.1782,3.2358,6.6803,1.3371,0.9037
000063.SZ,中兴通讯,20200501,0.1933,0.2135,3.2358,6.6803,1.2302,0.9579
000063.SZ,中兴通讯,20200601,0.1778,0.2321,3.2358,6.6803,1.1739,0.9874
000063.SZ,中兴通讯,20200701,0.1834,0.2251,3.2358,6.6803,1.1339,0.9600
000063.SZ,中兴通讯,20200801,0.1822,0.2266,3.2358,6.6803,1.0000,1.2073
000063.SZ,中兴通讯,20200901,0.1784,0.2255,3.2358,6.6803,0.7841,1.3360
000063.SZ,中兴通讯,20201001,0.1540,0.2613,3.2358,6.6803,0.7775,1.3184
000063.SZ,中兴通讯,20201101,0.1436,0.2918,3.2358,6.6803,0.7895,1.2459
000063.SZ,中兴通讯,20201201,0.1617,0.2591,3.2358,6.6803,0.9685,1.3631
000063.SZ,中兴通讯,20210101,0.1584,0.2646,3.2358,6.6803,0.8430,1.3029
000063.SZ,中兴通讯,20210201,0.1491,0.2895,3.2358,6.6803,0.8261,1.0954
000063.SZ,中兴通讯,20210301,0.1480,0.2917,3.2358,6.6803,0.8144,1.0637
000063.SZ,中兴通讯,20210401,0.1356,0.3193,4.4057,12.0347,0.8858,1.1336
000063.SZ,中兴通讯,20210501,0.1316,0.3483,4.4057,12.0347,0.8971,1.1266
000063.SZ,中兴通讯,20210601,0.1456,0.3147,4.4057,12.0347,0.9053,1.1242
000063.SZ,中兴通讯,20210701,0.1514,0.3028,4.4057,12.0347,0.9875,1.0643
000063.SZ,中兴通讯,20210801,0.1887,0.2444,4.4057,12.0347,1.2053,0.9553
000063.SZ,中兴通讯,20210901,0.1564,0.2962,4.4057,12.0347,1.0511,1.0173
000063.SZ,中兴通讯,20211001,0.1572,0.2951,4.4057,12.0347,1.1362,1.0660
000063.SZ,中兴通讯,20211101,0.1457,0.3405,4.4057,12.0347,1.1330,1.0546
000063.SZ,中兴通讯,20211201,0.1461,0.3353,4.4057,12.0347,0.9812,0.9746
000063.SZ,中兴通讯,20220101,0.1581,0.3100,4.4057,12.0347,1.0137,1.0239
000063.SZ,中兴通讯,20220201,0.1396,0.3510,4.4057,12.0347,0.7811,0.9810
000063.SZ,中兴通讯,20220301,0.1390,0.3763,4.4057,12.0347,0.8753,0.9568
000063.SZ,中兴通讯,20220401,0.1133,0.4549,4.4560,7.2232,0.7214,0.8425
000063.SZ,中兴通讯,20220501,0.1124,0.4780,4.4560,7.2232,0.7397,0.7602
000063.SZ,中兴通讯,20220601,0.1139,0.4595,4.4560,7.2232,0.8034,0.8130
000063.SZ,中兴通讯,20220701,0.1196,0.4375,4.4560,7.2232,0.7721,0.8791
000063.SZ,中兴通讯,20220801,0.1137,0.4606,4.4560,7.2232,0.8209,0.9413
000063.SZ,中兴通讯,20220901,0.1138,0.4829,4.4560,7.2232,0.8541,0.8725
000063.SZ,中兴通讯,20221001,0.0976,0.5633,4.4560,7.2232,0.9071,0.8791
000063.SZ,中兴通讯,20221101,0.1063,0.5390,4.4560,7.2232,0.9308,0.9103
000063.SZ,中兴通讯,20221201,0.1194,0.4802,4.4560,7.2232,1.0070,0.9805
000063.SZ,中兴通讯,20230101,0.1228,0.4667,4.4560,7.2232,1.0129,0.8454
000063.SZ,中兴通讯,20230201,0.1278,0.4485,4.4560,7.2232,1.0909,1.0014
000063.SZ,中兴通讯,20230301,0.1559,0.3677,4.4560,7.2232,1.3159,1.0460
000063.SZ,中兴通讯,20230401,0.1529,0.3836,4.8393,11.0552,1.5215,1.1572
000063.SZ,中兴通讯,20230501,0.1593,0.3840,4.8393,11.0552,1.6067,1.2837
000063.SZ,中兴通讯,20230601,0.1702,0.3488,4.8393,11.0552,1.4545,1.0312
000063.SZ,中兴通讯,20230701,0.2145,0.2769,4.8393,11.0552,1.7838,1.0692
000063.SZ,中兴通讯,20230801,0.1902,0.3186,4.8393,11.0552,1.4886,1.0195
000063.SZ,中兴通讯,20230901,0.1667,0.3829,4.8393,11.0552,1.1138,0.9165
000063.SZ,中兴通讯,20231001,0.1605,0.3978,4.8393,11.0552,1.0167,0.9130
000063.SZ,中兴通讯,20231101,0.1245,0.5323,4.8393,11.0552,0.7436,0.8397
000063.SZ,中兴通讯,20231201,0.1250,0.5300,4.8393,11.0552,0.7285,0.9045
000063.SZ,中兴通讯,20240101,0.1225,0.5412,4.8393,11.0552,0.5815,0.8776
000063.SZ,中兴通讯,20240201,0.1065,0.6221,4.8393,11.0552,0.5609,0.7471
000063.SZ,中兴通讯,20240301,0.1461,0.4537,4.8393,11.0552,0.8423,0.9378
000063.SZ,中兴通讯,20240401,0.1347,0.5049,4.0931,3.1673,0.8565,0.9589
000063.SZ,中兴通讯,20240501,0.1375,0.5155,4.0931,3.1673,1.0964,1.0524
000063.SZ,中兴通讯,20240601,0.1302,0.5441,4.0931,3.1673,1.0519,1.0352
000063.SZ,中兴通讯,20240701,0.1346,0.5265,4.0931,3.1673,1.0563,0.9952
000063.SZ,中兴通讯,20240801,0.1299,0.5203,4.0931,3.1673,1.2790,1.1028
000063.SZ,中兴通讯,20240901,0.1158,0.5799,4.0931,3.1673,0.8518,0.9013
000063.SZ,中兴通讯,20241001,0.1639,0.4294,4.0931,3.1673,1.1400,1.1803
000063.SZ,中兴通讯,20241101,0.1416,0.5108,4.0931,3.1673,1.0819,1.1048
000063.SZ,中兴通讯,20241201,0.1512,0.4784,4.0931,3.1673,1.1839,1.1443
000100.SZ,TCL科技,20040201,0.0216,0.2026,8.1393,9.7623,1.7817,1.1501
000100.SZ,TCL科技,20040301,0.0212,0.2065,8.1393,9.7623,1.9160,1.3643
000100.SZ,TCL科技,20040401,0.0195,0.2241,0.5144,92.4725,1.7401,1.5765
000100.SZ,TCL科技,20040501,0.0170,0.3141,0.5144,92.4725,1.5875,1.3582
000100.SZ,TCL科技,20040601,0.0181,0.2961,0.5144,92.4725,1.6369,1.2242
000100.SZ,TCL科技,20040701,0.0185,0.2887,0.5144,92.4725,1.6373,0.8796
000100.SZ,TCL科技,20040801,0.0139,0.3842,0.5144,92.4725,0.7415,0.7849
000100.SZ,TCL科技,20040901,0.0115,0.4550,0.5144,92.4725,0.5778,0.6812
000100.SZ,TCL科技,20041001,0.0124,0.4218,0.5144,92.4725,0.6498,0.6802
000100.SZ,TCL科技,20041101,0.0111,0.4971,0.5144,92.4725,0.6537,0.7069
000100.SZ,TCL科技,20041201,0.0111,0.4971,0.5144,92.4725,0.6210,0.7712
000100.SZ,TCL科技,20050101,0.0094,0.5875,0.5144,92.4725,0.5236,0.8415
000100.SZ,TCL科技,20050201,0.0085,0.6502,0.5144,92.4725,0.5931,0.7665
000100.SZ,TCL科技,20050301,0.0102,0.5427,0.5144,92.4725,0.8343,0.9496
000100.SZ,TCL科技,20050401,0.0091,0.6076,-5.6381,-2.2579,0.7140,0.7297
000100.SZ,TCL科技,20050501,0.0059,0.8616,-5.6381,-2.2579,0.5857,0.7905
000100.SZ,TCL科技,20050601,0.0056,0.9175,-5.6381,-2.2579,0.5209,0.6437
000100.SZ,TCL科技,20050701,0.0052,0.9909,-5.6381,-2.2579,0.5927,0.7405
000100.SZ,TCL科技,20050801,0.0049,1.0431,-5.6381,-2.2579,0.5848,0.8353
000100.SZ,TCL科技,20050901,0.0056,0.8277,-5.6381,-2.2579,0.5490,0.8178
000100.SZ,TCL科技,20051001,0.0053,0.8767,-5.6381,-2.2579,0.6434,0.9624
000100.SZ,TCL科技,20051101,0.0051,0.7948,-5.6381,-2.2579,0.7824,0.8984
000100.SZ,TCL科技,20051201,0.0056,0.7255,-5.6381,-2.2579,1.0778,1.0643
000100.SZ,TCL科技,20060401,0.0053,0.7791,-13.5099,-26.5964,1.0986,1.2471
000100.SZ,TCL科技,20060501,0.0055,0.8740,-13.5099,-26.5964,0.9847,1.6588
000100.SZ,TCL科技,20060601,0.0068,0.6985,-13.5099,-26.5964,1.0474,2.1388
000100.SZ,TCL科技,20060701,0.0065,0.7376,-13.5099,-26.5964,1.0516,1.9975
000100.SZ,TCL科技,20060801,0.0057,0.8420,-13.5099,-26.5964,0.9362,1.5708
000100.SZ,TCL科技,20060901,0.0057,0.7380,-13.5099,-26.5964,0.9574,1.5270
000100.SZ,TCL科技,20061001,0.0059,0.7089,-13.5099,-26.5964,0.9617,1.6954
